time_s,nodeId,x,y,z
47,0,0.0204039,0.00660787,0.00697727
47,1,1.8113,0.127791,0.206522
47,2,2.00396,0.0215743,0.006544
47,3,2.99771,0.0926331,0.0354319
47,4,4.01331,0.0938746,0.0359589
47,5,5.24829,2.50824,7.84371
47,6,5.99474,0.118756,0.0930194
47,7,7.01198,0.10481,0.050416
47,8,8.00495,0.156169,0.0538332
47,9,-0.651608,0.923202,0.741998
47,10,0.191968,0.747477,4.30853
47,11,0.719865,2.46194,3.35194
47,12,1.65101,1.22133,2.35986
47,13,2.99659,1.04162,0.0431461
47,14,-0.98524,-0.0188111,0.0492853
48,0,0.0204039,0.00660787,0.00697727
48,1,1.8113,0.127791,0.206522
48,2,2.00396,0.0215743,0.006544
48,3,2.99771,0.0926331,0.0354319
48,4,4.01331,0.0938746,0.0359589
48,5,5.24829,2.50824,7.84371
48,6,5.99474,0.118756,0.0930194
48,7,7.01198,0.10481,0.050416
48,8,8.00602,0.151918,0.0511332
48,9,-0.651608,0.923202,0.741998
48,10,0.191968,0.747477,4.30853
48,11,0.719865,2.46194,3.35194
48,12,1.65101,1.22133,2.35986
48,13,2.99659,1.04162,0.0431461
48,14,-0.989591,-0.0286143,0.0511417
49,0,0.0204039,0.00660787,0.00697727
49,1,1.8113,0.127791,0.206522
49,2,2.00396,0.0215743,0.006544
49,3,2.99771,0.0926331,0.0354319
49,4,4.01331,0.0938746,0.0359589
49,5,5.24829,2.50824,7.84371
49,6,5.99474,0.118756,0.0930194
49,7,7.01198,0.10481,0.050416
49,8,8.00823,0.146472,0.048671
49,9,-0.651608,0.923202,0.741998
49,10,0.191968,0.747477,4.30853
49,11,0.719865,2.46194,3.35194
49,12,1.65101,1.22133,2.35986
49,13,2.99659,1.04162,0.0431461
49,14,-0.989319,-0.0222396,0.0517655
50,0,0.0204039,0.00660787,0.00697727
50,1,1.8113,0.127791,0.206522
50,2,2.00396,0.0215743,0.006544
50,3,2.99771,0.0926331,0.0354319
50,4,4.01331,0.0938746,0.0359589
50,5,5.24829,2.50824,7.84371
50,6,5.99474,0.118756,0.0930194
50,7,7.01198,0.10481,0.050416
50,8,8.01043,0.141025,0.0462089
50,9,-0.651608,0.923202,0.741998
50,10,0.191968,0.747477,4.30853
50,11,0.719865,2.46194,3.35194
50,12,1.65101,1.22133,2.35986
50,13,2.99659,1.04162,0.0431461
50,14,-0.98699,-0.00866431,0.0518407
51,0,0.0204039,0.00660787,0.00697727
51,1,1.8113,0.127791,0.206522
51,2,2.00396,0.0215743,0.006544
51,3,2.99771,0.0926331,0.0354319
51,4,4.01331,0.0938746,0.0359589
51,5,5.24829,2.50824,7.84371
51,6,5.99474,0.118756,0.0930194
51,7,7.01198,0.10481,0.050416
51,8,8.01003,0.140554,0.0487522
51,9,-0.651608,0.923202,0.741998
51,10,0.191968,0.747477,4.30853
51,11,0.719865,2.46194,3.35194
51,12,1.65101,1.22133,2.35986
51,13,2.99659,1.04162,0.0431461
51,14,-0.984661,0.00491101,0.0519158
52,0,0.0204039,0.00660787,0.00697727
52,1,1.8113,0.127791,0.206522
52,2,2.00396,0.0215743,0.006544
52,3,2.99771,0.0926331,0.0354319
52,4,4.01331,0.0938746,0.0359589
52,5,5.24829,2.50824,7.84371
52,6,5.99474,0.118756,0.0930194
52,7,7.01198,0.10481,0.050416
52,8,8.00872,0.141841,0.0530633
52,9,-0.651608,0.923202,0.741998
52,10,0.191968,0.747477,4.30853
52,11,0.719865,2.46194,3.35194
52,12,1.65101,1.22133,2.35986
52,13,2.99659,1.04162,0.0431461
52,14,-0.979644,0.00934004,0.0497913
53,0,0.0204039,0.00660787,0.00697727
53,1,1.8113,0.127791,0.206522
53,2,2.00396,0.0215743,0.006544
53,3,2.99771,0.0926331,0.0354319
53,4,4.01331,0.0938746,0.0359589
53,5,5.24829,2.50824,7.84371
53,6,5.99474,0.118756,0.0930194
53,7,7.01198,0.10481,0.050416
53,8,8.01049,0.143558,0.0516728
53,9,-0.651608,0.923202,0.741998
53,10,0.191968,0.747477,4.30853
53,11,0.719865,2.46194,3.35194
53,12,1.65101,1.22133,2.35986
53,13,2.99659,1.04162,0.0431461
53,14,-0.973431,0.00969819,0.0466876
54,0,0.0204039,0.00660787,0.00697727
54,1,1.8113,0.127791,0.206522
54,2,2.00396,0.0215743,0.006544
54,3,2.99771,0.0926331,0.0354319
54,4,4.01331,0.0938746,0.0359589
54,5,5.24829,2.50824,7.84371
54,6,5.99474,0.118756,0.0930194
54,7,7.01198,0.10481,0.050416
54,8,8.01254,0.145314,0.0497797
54,9,-0.651608,0.923202,0.741998
54,10,0.191968,0.747477,4.30853
54,11,0.719865,2.46194,3.35194
54,12,1.65101,1.22133,2.35986
54,13,2.99659,1.04162,0.0431461
54,14,-0.967218,0.0100563,0.0435839
55,0,0.0204039,0.00660787,0.00697727
55,1,1.8113,0.127791,0.206522
55,2,2.00396,0.0215743,0.006544
55,3,2.99771,0.0926331,0.0354319
55,4,4.01331,0.0938746,0.0359589
55,5,5.24829,2.50824,7.84371
55,6,5.99474,0.118756,0.0930194
55,7,7.01198,0.10481,0.050416
55,8,8.01459,0.147069,0.0478866
55,9,-0.651608,0.923202,0.741998
55,10,0.191968,0.747477,4.30853
55,11,0.719865,2.46194,3.35194
55,12,1.65101,1.22133,2.35986
55,13,2.99659,1.04162,0.0431461
55,14,-0.972358,0.0133778,0.0416931
56,0,0.0204039,0.00660787,0.00697727
56,1,1.8113,0.127791,0.206522
56,2,2.00396,0.0215743,0.006544
56,3,2.99771,0.0926331,0.0354319
56,4,4.01331,0.0938746,0.0359589
56,5,5.24829,2.50824,7.84371
56,6,5.99474,0.118756,0.0930194
56,7,7.01198,0.10481,0.050416
56,8,8.014,0.153196,0.0434556
56,9,-0.651608,0.923202,0.741998
56,10,0.191968,0.747477,4.30853
56,11,0.719865,2.46194,3.35194
56,12,1.65101,1.22133,2.35986
56,13,2.99659,1.04162,0.0431461
56,14,-0.982551,0.0180182,0.0403421
57,0,0.0204039,0.00660787,0.00697727
57,1,1.8113,0.127791,0.206522
57,2,2.00396,0.0215743,0.006544
57,3,2.99771,0.0926331,0.0354319
57,4,4.01331,0.0938746,0.0359589
57,5,5.24829,2.50824,7.84371
57,6,5.99474,0.118756,0.0930194
57,7,7.01198,0.10481,0.050416
57,8,8.01319,0.159707,0.0388008
57,9,-0.651608,0.923202,0.741998
57,10,0.191968,0.747477,4.30853
57,11,0.719865,2.46194,3.35194
57,12,1.65101,1.22133,2.35986
57,13,2.99659,1.04162,0.0431461
57,14,-0.992744,0.0226586,0.0389912
58,0,0.0204039,0.00660787,0.00697727
58,1,1.8113,0.127791,0.206522
58,2,2.00396,0.0215743,0.006544
58,3,2.99771,0.0926331,0.0354319
58,4,4.01331,0.0938746,0.0359589
58,5,5.24829,2.50824,7.84371
58,6,5.99474,0.118756,0.0930194
58,7,7.01198,0.10481,0.050416
58,8,8.01237,0.166219,0.0341461
58,9,-0.651608,0.923202,0.741998
58,10,0.191968,0.747477,4.30853
58,11,0.719865,2.46194,3.35194
58,12,1.65101,1.22133,2.35986
58,13,2.99659,1.04162,0.0431461
58,14,-0.99238,0.0181612,0.0349559
59,0,0.0204039,0.00660787,0.00697727
59,1,1.8113,0.127791,0.206522
59,2,2.00396,0.0215743,0.006544
59,3,2.99771,0.0926331,0.0354319
59,4,4.01331,0.0938746,0.0359589
59,5,5.24829,2.50824,7.84371
59,6,5.99474,0.118756,0.0930194
59,7,7.01198,0.10481,0.050416
59,8,8.00756,0.163051,0.0356205
59,9,-0.651608,0.923202,0.741998
59,10,0.191968,0.747477,4.30853
59,11,0.719865,2.46194,3.35194
59,12,1.65101,1.22133,2.35986
59,13,2.99659,1.04162,0.0431461
59,14,-0.987317,0.00959674,0.0297259
60,0,0.0204039,0.00660787,0.00697727
60,1,1.8113,0.127791,0.206522
60,2,2.00396,0.0215743,0.006544
60,3,2.99771,0.0926331,0.0354319
60,4,4.01331,0.0938746,0.0359589
60,5,5.24829,2.50824,7.84371
60,6,5.99474,0.118756,0.0930194
60,7,7.01198,0.10481,0.050416
60,8,8.0024,0.159031,0.037635
60,9,-0.651608,0.923202,0.741998
60,10,0.191968,0.747477,4.30853
60,11,0.719865,2.46194,3.35194
60,12,1.65101,1.22133,2.35986
60,13,2.99659,1.04162,0.0431461
60,14,-0.982254,0.00103226,0.0244959
61,0,0.0204039,0.00660787,0.00697727
61,1,1.8113,0.127791,0.206522
61,2,2.00396,0.0215743,0.006544
61,3,2.99771,0.0926331,0.0354319
61,4,4.01331,0.0938746,0.0359589
61,5,5.24829,2.50824,7.84371
61,6,5.99474,0.118756,0.0930194
61,7,7.01198,0.10481,0.050416
61,8,7.99724,0.15501,0.0396496
61,9,-0.651608,0.923202,0.741998
61,10,0.191968,0.747477,4.30853
61,11,0.719865,2.46194,3.35194
61,12,1.65101,1.22133,2.35986
61,13,2.99659,1.04162,0.0431461
61,14,-0.985108,-0.00409568,0.0301495
62,0,0.0204039,0.00660787,0.00697727
62,1,1.8113,0.127791,0.206522
62,2,2.00396,0.0215743,0.006544
62,3,2.99771,0.0926331,0.0354319
62,4,4.01331,0.0938746,0.0359589
62,5,5.24829,2.50824,7.84371
62,6,5.99474,0.118756,0.0930194
62,7,7.01198,0.10481,0.050416
62,8,7.99552,0.160286,0.0407116
62,9,-0.651608,0.923202,0.741998
62,10,0.191968,0.747477,4.30853
62,11,0.719865,2.46194,3.35194
62,12,1.65101,1.22133,2.35986
62,13,2.99659,1.04162,0.0431461
62,14,-0.991486,-0.00769406,0.0406474
63,0,0.0204039,0.00660787,0.00697727
63,1,1.8113,0.127791,0.206522
63,2,2.00396,0.0215743,0.006544
63,3,2.99771,0.0926331,0.0354319
63,4,4.01331,0.0938746,0.0359589
63,5,5.24829,2.50824,7.84371
63,6,5.99474,0.118756,0.0930194
63,7,7.01198,0.10481,0.050416
63,8,7.9941,0.166381,0.0416896
63,9,-0.651608,0.923202,0.741998
63,10,0.191968,0.747477,4.30853
63,11,0.719865,2.46194,3.35194
63,12,1.65101,1.22133,2.35986
63,13,2.99659,1.04162,0.0431461
63,14,-0.997863,-0.0112924,0.0511452
64,0,0.0204039,0.00660787,0.00697727
64,1,1.8113,0.127791,0.206522
64,2,2.00396,0.0215743,0.006544
64,3,2.99771,0.0926331,0.0354319
64,4,4.01331,0.0938746,0.0359589
64,5,5.24829,2.50824,7.84371
64,6,5.99474,0.118756,0.0930194
64,7,7.01198,0.10481,0.050416
64,8,7.99268,0.172477,0.0426677
64,9,-0.651608,0.923202,0.741998
64,10,0.191968,0.747477,4.30853
64,11,0.719865,2.46194,3.35194
64,12,1.65101,1.22133,2.35986
64,13,2.99659,1.04162,0.0431461
64,14,-0.980903,0.00439762,0.045314
65,0,0.0204039,0.00660787,0.00697727
65,1,1.8113,0.127791,0.206522
65,2,2.00396,0.0215743,0.006544
65,3,2.99771,0.0926331,0.0354319
65,4,4.01331,0.0938746,0.0359589
65,5,5.24829,2.50824,7.84371
65,6,5.99474,0.118756,0.0930194
65,7,7.01198,0.10481,0.050416
65,8,7.99458,0.172236,0.0483166
65,9,-0.651608,0.923202,0.741998
65,10,0.191968,0.747477,4.30853
65,11,0.719865,2.46194,3.35194
65,12,1.65101,1.22133,2.35986
65,13,2.99659,1.04162,0.0431461
65,14,-0.968319,0.011829,0.0396596
66,0,0.0204039,0.00660787,0.00697727
66,1,1.8113,0.127791,0.206522
66,2,2.00396,0.0215743,0.006544
66,3,2.99771,0.0926331,0.0354319
66,4,4.01331,0.0938746,0.0359589
66,5,5.24829,2.50824,7.84371
66,6,5.99474,0.118756,0.0930194
66,7,7.01198,0.10481,0.050416
66,8,7.99676,0.171438,0.0543772
66,9,-0.651608,0.923202,0.741998
66,10,0.191968,0.747477,4.30853
66,11,0.719865,2.46194,3.35194
66,12,1.65101,1.22133,2.35986
66,13,2.99659,1.04162,0.0431461
66,14,-0.970738,0.00214509,0.0415699
67,0,0.0204039,0.00660787,0.00697727
67,1,1.8113,0.127791,0.206522
67,2,2.00396,0.0215743,0.006544
67,3,2.99771,0.0926331,0.0354319
67,4,4.01331,0.0938746,0.0359589
67,5,5.24829,2.50824,7.84371
67,6,5.99474,0.118756,0.0930194
67,7,7.01198,0.10481,0.050416
67,8,7.99895,0.170639,0.0604378
67,9,-0.651608,0.923202,0.741998
67,10,0.191968,0.747477,4.30853
67,11,0.719865,2.46194,3.35194
67,12,1.65101,1.22133,2.35986
67,13,2.99659,1.04162,0.0431461
67,14,-0.973157,-0.00753885,0.0434801
68,0,0.0204039,0.00660787,0.00697727
68,1,1.8113,0.127791,0.206522
68,2,2.00396,0.0215743,0.006544
68,3,2.99771,0.0926331,0.0354319
68,4,4.01331,0.0938746,0.0359589
68,5,5.24829,2.50824,7.84371
68,6,5.99474,0.118756,0.0930194
68,7,7.01198,0.10481,0.050416
68,8,8.00026,0.171382,0.0538187
68,9,-0.651608,0.923202,0.741998
68,10,0.191968,0.747477,4.30853
68,11,0.719865,2.46194,3.35194
68,12,1.65101,1.22133,2.35986
68,13,2.99659,1.04162,0.0431461
68,14,-0.975849,-0.0118711,0.0440918
69,0,0.0204039,0.00660787,0.00697727
69,1,1.8113,0.127791,0.206522
69,2,2.00396,0.0215743,0.006544
69,3,2.99771,0.0926331,0.0354319
69,4,4.01331,0.0938746,0.0359589
69,5,5.24829,2.50824,7.84371
69,6,5.99474,0.118756,0.0930194
69,7,7.01198,0.10481,0.050416
69,8,8.00151,0.172261,0.046082
69,9,-0.651608,0.923202,0.741998
69,10,0.191968,0.747477,4.30853
69,11,0.719865,2.46194,3.35194
69,12,1.65101,1.22133,2.35986
69,13,2.99659,1.04162,0.0431461
69,14,-0.97882,-0.0107435,0.0433787
70,0,0.0204039,0.00660787,0.00697727
70,1,1.8113,0.127791,0.206522
70,2,2.00396,0.0215743,0.006544
70,3,2.99771,0.0926331,0.0354319
70,4,4.01331,0.0938746,0.0359589
70,5,5.24829,2.50824,7.84371
70,6,5.99474,0.118756,0.0930194
70,7,7.01198,0.10481,0.050416
70,8,8.00275,0.17314,0.0383452
70,9,-0.651608,0.923202,0.741998
70,10,0.191968,0.747477,4.30853
70,11,0.719865,2.46194,3.35194
70,12,1.65101,1.22133,2.35986
70,13,2.99659,1.04162,0.0431461
70,14,-0.98179,-0.00961586,0.0426655
71,0,0.0204039,0.00660787,0.00697727
71,1,1.8113,0.127791,0.206522
71,2,2.00396,0.0215743,0.006544
71,3,2.99771,0.0926331,0.0354319
71,4,4.01331,0.0938746,0.0359589
71,5,5.24829,2.50824,7.84371
71,6,5.99474,0.118756,0.0930194
71,7,7.01198,0.10481,0.050416
71,8,7.99767,0.170908,0.0407703
71,9,-0.651608,0.923202,0.741998
71,10,0.191968,0.747477,4.30853
71,11,0.719865,2.46194,3.35194
71,12,1.65101,1.22133,2.35986
71,13,2.99659,1.04162,0.0431461
71,14,-0.979636,-0.0109329,0.0416236
72,0,0.0204039,0.00660787,0.00697727
72,1,1.8113,0.127791,0.206522
72,2,2.00396,0.0215743,0.006544
72,3,2.99771,0.0926331,0.0354319
72,4,4.01331,0.0938746,0.0359589
72,5,5.24829,2.50824,7.84371
72,6,5.99474,0.118756,0.0930194
72,7,7.01198,0.10481,0.050416
72,8,7.99204,0.168402,0.0440911
72,9,-0.651608,0.923202,0.741998
72,10,0.191968,0.747477,4.30853
72,11,0.719865,2.46194,3.35194
72,12,1.65101,1.22133,2.35986
72,13,2.99659,1.04162,0.0431461
72,14,-0.972252,-0.014744,0.0402464
73,0,0.0204039,0.00660787,0.00697727
73,1,1.8113,0.127791,0.206522
73,2,2.00396,0.0215743,0.006544
73,3,2.99771,0.0926331,0.0354319
73,4,4.01331,0.0938746,0.0359589
73,5,5.24829,2.50824,7.84371
73,6,5.99474,0.118756,0.0930194
73,7,7.01198,0.10481,0.050416
73,8,7.98641,0.165896,0.0474119
73,9,-0.651608,0.923202,0.741998
73,10,0.191968,0.747477,4.30853
73,11,0.719865,2.46194,3.35194
73,12,1.65101,1.22133,2.35986
73,13,2.99659,1.04162,0.0431461
73,14,-0.964869,-0.018555,0.0388691
74,0,0.0204039,0.00660787,0.00697727
74,1,1.8113,0.127791,0.206522
74,2,2.00396,0.0215743,0.006544
74,3,2.99771,0.0926331,0.0354319
74,4,4.01331,0.0938746,0.0359589
74,5,5.24829,2.50824,7.84371
74,6,5.99474,0.118756,0.0930194
74,7,7.01198,0.10481,0.050416
74,8,7.99256,0.167247,0.0466471
74,9,-0.651608,0.923202,0.741998
74,10,0.191968,0.747477,4.30853
74,11,0.719865,2.46194,3.35194
74,12,1.65101,1.22133,2.35986
74,13,2.99659,1.04162,0.0431461
74,14,-0.968638,-0.02036,0.0387968
75,0,0.0204039,0.00660787,0.00697727
75,1,1.8113,0.127791,0.206522
75,2,2.00396,0.0215743,0.006544
75,3,2.99771,0.0926331,0.0354319
75,4,4.01331,0.0938746,0.0359589
75,5,5.24829,2.50824,7.84371
75,6,5.99474,0.118756,0.0930194
75,7,7.01198,0.10481,0.050416
75,8,7.99974,0.168939,0.0455222
75,9,-0.651608,0.923202,0.741998
75,10,0.191968,0.747477,4.30853
75,11,0.719865,2.46194,3.35194
75,12,1.65101,1.22133,2.35986
75,13,2.99659,1.04162,0.0431461
75,14,-0.983785,-0.0201183,0.040056
76,0,0.0204039,0.00660787,0.00697727
76,1,1.8113,0.127791,0.206522
76,2,2.00396,0.0215743,0.006544
76,3,2.99771,0.0926331,0.0354319
76,4,4.01331,0.0938746,0.0359589
76,5,5.24829,2.50824,7.84371
76,6,5.99474,0.118756,0.0930194
76,7,7.01198,0.10481,0.050416
76,8,8.00693,0.17063,0.0443974
76,9,-0.651608,0.923202,0.741998
76,10,0.191968,0.747477,4.30853
76,11,0.719865,2.46194,3.35194
76,12,1.65101,1.22133,2.35986
76,13,2.99659,1.04162,0.0431461
76,14,-0.991907,-0.00744695,0.0537206
77,0,0.0204039,0.00660787,0.00697727
77,1,1.8113,0.127791,0.206522
77,2,2.00396,0.0215743,0.006544
77,3,2.99771,0.0926331,0.0354319
77,4,4.01331,0.0938746,0.0359589
77,5,5.24829,2.50824,7.84371
77,6,5.99474,0.118756,0.0930194
77,7,7.01198,0.10481,0.050416
77,8,8.01281,0.164369,0.0446738
77,9,-0.651608,0.923202,0.741998
77,10,0.191968,0.747477,4.30853
77,11,0.719865,2.46194,3.35194
77,12,1.65101,1.22133,2.35986
77,13,2.99659,1.04162,0.0431461
77,14,-0.993854,-0.00869659,0.0515442
78,0,0.0204039,0.00660787,0.00697727
78,1,1.8113,0.127791,0.206522
78,2,2.00396,0.0215743,0.006544
78,3,2.99771,0.0926331,0.0354319
78,4,4.01331,0.0938746,0.0359589
78,5,5.24829,2.50824,7.84371
78,6,5.99474,0.118756,0.0930194
78,7,7.01198,0.10481,0.050416
78,8,8.01858,0.157407,0.0450737
78,9,-0.651608,0.923202,0.741998
78,10,0.191968,0.747477,4.30853
78,11,0.719865,2.46194,3.35194
78,12,1.65101,1.22133,2.35986
78,13,2.99659,1.04162,0.0431461
78,14,-0.984921,-0.0402711,0.785472
79,0,0.0204039,0.00660787,0.00697727
79,1,1.8113,0.127791,0.206522
79,2,2.00396,0.0215743,0.006544
79,3,2.99771,0.0926331,0.0354319
79,4,4.01331,0.0938746,0.0359589
79,5,5.24829,2.50824,7.84371
79,6,5.99474,0.118756,0.0930194
79,7,7.01198,0.10481,0.050416
79,8,8.02435,0.150445,0.0454736
79,9,-0.651608,0.923202,0.741998
79,10,0.191968,0.747477,4.30853
79,11,0.719865,2.46194,3.35194
79,12,1.65101,1.22133,2.35986
79,13,2.99659,1.04162,0.0431461
79,14,-0.975199,-0.0580582,1.39978
80,0,0.0204039,0.00660787,0.00697727
80,1,1.8113,0.127791,0.206522
80,2,2.00396,0.0215743,0.006544
80,3,2.99771,0.0926331,0.0354319
80,4,4.01331,0.0938746,0.0359589
80,5,5.24829,2.50824,7.84371
80,6,5.99474,0.118756,0.0930194
80,7,7.01198,0.10481,0.050416
80,8,8.01992,0.157593,0.0429627
80,9,-0.651608,0.923202,0.741998
80,10,0.191968,0.747477,4.30853
80,11,0.719865,2.46194,3.35194
80,12,1.65101,1.22133,2.35986
80,13,2.99659,1.04162,0.0431461
80,14,-0.966145,-0.0369008,1.35559
81,0,0.0204039,0.00660787,0.00697727
81,1,1.8113,0.127791,0.206522
81,2,2.00396,0.0215743,0.006544
81,3,2.99771,0.0926331,0.0354319
81,4,4.01331,0.0938746,0.0359589
81,5,5.24829,2.50824,7.84371
81,6,5.99474,0.118756,0.0930194
81,7,7.01198,0.10481,0.050416
81,8,8.01459,0.165985,0.0401953
81,9,-0.651608,0.923202,0.741998
81,10,0.191968,0.747477,4.30853
81,11,0.719865,2.46194,3.35194
81,12,1.65101,1.22133,2.35986
81,13,2.99659,1.04162,0.0431461
81,14,-0.979154,-0.0579847,1.31554
82,0,0.0204039,0.00660787,0.00697727
82,1,1.8113,0.127791,0.206522
82,2,2.00396,0.0215743,0.006544
82,3,2.99771,0.0926331,0.0354319
82,4,4.01331,0.0938746,0.0359589
82,5,5.24829,2.50824,7.84371
82,6,5.99474,0.118756,0.0930194
82,7,7.01198,0.10481,0.050416
82,8,8.00926,0.174377,0.0374279
82,9,-0.651608,0.923202,0.741998
82,10,0.191968,0.747477,4.30853
82,11,0.719865,2.46194,3.35194
82,12,1.65101,1.22133,2.35986
82,13,2.99659,1.04162,0.0431461
82,14,-0.979472,-0.0688112,1.31252
83,0,0.0204039,0.00660787,0.00697727
83,1,1.8113,0.127791,0.206522
83,2,2.00396,0.0215743,0.006544
83,3,2.99771,0.0926331,0.0354319
83,4,4.01331,0.0938746,0.0359589
83,5,5.24829,2.50824,7.84371
83,6,5.99474,0.118756,0.0930194
83,7,7.01198,0.10481,0.050416
83,8,8.00167,0.176121,0.0377732
83,9,-0.651608,0.923202,0.741998
83,10,0.191968,0.747477,4.30853
83,11,0.719865,2.46194,3.35194
83,12,1.65101,1.22133,2.35986
83,13,2.99659,1.04162,0.0431461
83,14,-0.940284,-0.0351041,1.38935
84,0,0.0204039,0.00660787,0.00697727
84,1,1.8113,0.127791,0.206522
84,2,2.00396,0.0215743,0.006544
84,3,2.99771,0.0926331,0.0354319
84,4,4.01331,0.0938746,0.0359589
84,5,5.24829,2.50824,7.84371
84,6,5.99474,0.118756,0.0930194
84,7,7.01198,0.10481,0.050416
84,8,7.99387,0.17728,0.0383929
84,9,-0.651608,0.923202,0.741998
84,10,0.191968,0.747477,4.30853
84,11,0.719865,2.46194,3.35194
84,12,1.65101,1.22133,2.35986
84,13,2.99659,1.04162,0.0431461
84,14,-0.946876,-0.0404285,1.39259
85,0,0.0204039,0.00660787,0.00697727
85,1,1.8113,0.127791,0.206522
85,2,2.00396,0.0215743,0.006544
85,3,2.99771,0.0926331,0.0354319
85,4,4.01331,0.0938746,0.0359589
85,5,5.24829,2.50824,7.84371
85,6,5.99474,0.118756,0.0930194
85,7,7.01198,0.10481,0.050416
85,8,7.98608,0.178438,0.0390125
85,9,-0.651608,0.923202,0.741998
85,10,0.191968,0.747477,4.30853
85,11,0.719865,2.46194,3.35194
85,12,1.65101,1.22133,2.35986
85,13,2.99659,1.04162,0.0431461
85,14,-0.956645,-0.0368553,1.36358
86,0,0.0204039,0.00660787,0.00697727
86,1,1.8113,0.127791,0.206522
86,2,2.00396,0.0215743,0.006544
86,3,2.99771,0.0926331,0.0354319
86,4,4.01331,0.0938746,0.0359589
86,5,5.24829,2.50824,7.84371
86,6,5.99474,0.118756,0.0930194
86,7,7.01198,0.10481,0.050416
86,8,7.99264,0.174446,0.0346705
86,9,-0.651608,0.923202,0.741998
86,10,0.191968,0.747477,4.30853
86,11,0.719865,2.46194,3.35194
86,12,1.65101,1.22133,2.35986
86,13,2.99659,1.04162,0.0431461
86,14,-0.949671,0.00451281,1.30148
87,0,0.0204039,0.00660787,0.00697727
87,1,1.8113,0.127791,0.206522
87,2,2.00396,0.0215743,0.006544
87,3,2.99771,0.0926331,0.0354319
87,4,4.01331,0.0938746,0.0359589
87,5,5.24829,2.50824,7.84371
87,6,5.99474,0.118756,0.0930194
87,7,7.01198,0.10481,0.050416
87,8,8.00046,0.169999,0.0298911
87,9,-0.651608,0.923202,0.741998
87,10,0.191968,0.747477,4.30853
87,11,0.719865,2.46194,3.35194
87,12,1.65101,1.22133,2.35986
87,13,2.99659,1.04162,0.0431461
87,14,-0.934226,-0.0737307,1.26016
88,0,0.0204039,0.00660787,0.00697727
88,1,1.8113,0.127791,0.206522
88,2,2.00396,0.0215743,0.006544
88,3,2.99771,0.0926331,0.0354319
88,4,4.01331,0.0938746,0.0359589
88,5,5.24829,2.50824,7.84371
88,6,5.99474,0.118756,0.0930194
88,7,7.01198,0.10481,0.050416
88,8,8.00829,0.165553,0.0251118
88,9,-0.651608,0.923202,0.741998
88,10,0.191968,0.747477,4.30853
88,11,0.719865,2.46194,3.35194
88,12,1.65101,1.22133,2.35986
88,13,2.99659,1.04162,0.0431461
88,14,-0.944372,-0.0902003,1.28229
89,0,0.0204039,0.00660787,0.00697727
89,1,1.8113,0.127791,0.206522
89,2,2.00396,0.0215743,0.006544
89,3,2.99771,0.0926331,0.0354319
89,4,4.01331,0.0938746,0.0359589
89,5,5.24829,2.50824,7.84371
89,6,5.99474,0.118756,0.0930194
89,7,7.01198,0.10481,0.050416
89,8,8.00959,0.162378,0.0293446
89,9,-0.651608,0.923202,0.741998
89,10,0.191968,0.747477,4.30853
89,11,0.719865,2.46194,3.35194
89,12,1.65101,1.22133,2.35986
89,13,2.99659,1.04162,0.0431461
89,14,-0.976712,-0.051986,1.36239
90,0,0.0204039,0.00660787,0.00697727
90,1,1.8113,0.127791,0.206522
90,2,2.00396,0.0215743,0.006544
90,3,2.99771,0.0926331,0.0354319
90,4,4.01331,0.0938746,0.0359589
90,5,5.24829,2.50824,7.84371
90,6,5.99474,0.118756,0.0930194
90,7,7.01198,0.10481,0.050416
90,8,8.01032,0.159315,0.0343717
90,9,-0.651608,0.923202,0.741998
90,10,0.191968,0.747477,4.30853
90,11,0.719865,2.46194,3.35194
90,12,1.65101,1.22133,2.35986
90,13,2.99659,1.04162,0.0431461
90,14,-0.866288,0.115772,1.39718
91,0,0.0204039,0.00660787,0.00697727
91,1,1.8113,0.127791,0.206522
91,2,2.00396,0.0215743,0.006544
91,3,2.99771,0.0926331,0.0354319
91,4,4.01331,0.0938746,0.0359589
91,5,5.24829,2.50824,7.84371
91,6,5.99474,0.118756,0.0930194
91,7,7.01198,0.10481,0.050416
91,8,8.01104,0.156252,0.0393989
91,9,-0.651608,0.923202,0.741998
91,10,0.191968,0.747477,4.30853
91,11,0.719865,2.46194,3.35194
91,12,1.65101,1.22133,2.35986
91,13,2.99659,1.04162,0.0431461
91,14,-0.0471829,2.95947,1.15855
92,0,0.0204039,0.00660787,0.00697727
92,1,1.8113,0.127791,0.206522
92,2,2.00396,0.0215743,0.006544
92,3,2.99771,0.0926331,0.0354319
92,4,4.01331,0.0938746,0.0359589
92,5,5.24829,2.50824,7.84371
92,6,5.99474,0.118756,0.0930194
92,7,7.01198,0.10481,0.050416
92,8,8.00975,0.158394,0.043457
92,9,-0.651608,0.923202,0.741998
92,10,0.191968,0.747477,4.30853
92,11,0.719865,2.46194,3.35194
92,12,1.65101,1.22133,2.35986
92,13,2.99659,1.04162,0.0431461
92,14,2.0937,9.6025,-0.8801
93,0,0.0204039,0.00660787,0.00697727
93,1,1.8113,0.127791,0.206522
93,2,2.00396,0.0215743,0.006544
93,3,2.99771,0.0926331,0.0354319
93,4,4.01331,0.0938746,0.0359589
93,5,5.24829,2.50824,7.84371
93,6,5.99474,0.118756,0.0930194
93,7,7.01198,0.10481,0.050416
93,8,8.00827,0.160995,0.0474297
